0;487.148;0.033486;0;0;0
0;450.864;0.370653;0;0;0
0;361.045;0.761395;0;0;0
0;353.326;1.11797;0;0;0
0;341.562;1.64397;0;0;0
0;319.774;3.38883;0;0;0
0;308.579;28.1203;0;0;0
