0;405.12;0.10102;0;0;0
0;363.299;0.181111;0;0;0
0;345.102;0.422937;0;0;0
0;296.138;0.744228;0;0;0
0;287.125;1.11106;0;0;0
0;272.643;13.6098;0;0;0
0;239.251;33.6792;0;0;0
